periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,length_años,n_percent,lon,lat
2010-2020,Primavera,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.4199998384999999,0.25965631008148193,0,6,10,0.6,-71.42446573,-32.92570783
2010-2020,Primavera,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.17250004412499997,0.031823158264160156,1,10,10,1,-71.43890726,-32.93143209
2010-2020,Primavera,SHAC_216,5426019,LAJARILLAS,0.44258928299107136,0.10776233673095703,0,8,10,0.8,-71.46630064,-32.92369858
2010-2020,Primavera,SHAC_216,5426021,TABOLANGO (1),0.2825000285625,0.007290363311767578,1,10,10,1,-71.36176478,-32.92720664
2010-2020,Primavera,SHAC_216,5428005,CON CON,0.057499945,0.21049761772155762,0,10,10,1,-71.47398601,-32.92593612
2010-2020,Primavera,SHAC_216,5428006,CON CON,0.3566667240000001,1,0,2,10,0.2,-71.47217409,-32.92383496
2010-2020,Primavera,SHAC_216,5428008,CON CON,1.1500000954999998,0.11947095394134521,0,11,10,1.1,-71.49086356,-32.92386042
2010-2020,Primavera,SHAC_216,5428010,LAJARILLAS,0.6542857715000002,0.0012822151184082031,1,10,10,1,-71.46550599,-32.92549965
2010-2020,Primavera,SHAC_217,5410011,FUNDO LAS PENAS,4.180000309999997,0.25965631008148193,0,6,10,0.6,-70.6532793,-32.79706589
2010-2020,Primavera,SHAC_217,5410014,MISION DE MARIA,2.565833282166667,1,0,5,10,0.5,-70.68086565,-32.80406714
2010-2020,Primavera,SHAC_217,5410015,FUNDO LAS VIÑAS,2.237499712083334,1,0,5,10,0.5,-70.6726185,-32.79366137
2010-2020,Primavera,SHAC_217,5410018,FUNDO LA QUIMERA,3.1090002064999993,0.012266039848327637,1,10,10,1,-70.68087768,-32.80413913
2010-2020,Primavera,SHAC_217,5410019,FUNDO LOS PINOS,-0.014999387500001404,1,0,6,10,0.6,-70.66409096,-32.78070632
2010-2020,Primavera,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.2030006424999988,0.06348657608032227,0,8,10,0.8,-70.69553787,-32.76236364
2010-2020,Primavera,SHAC_217,5410021,FUNDO LOS MAITENES,1.961332893916666,1,0,4,10,0.4,-70.67754628,-32.83996231
2010-2020,Primavera,SHAC_217,5410023,POZO MARTINEZ,1.9016670650000005,0.22955620288848877,0,7,10,0.7,-70.71461418,-32.77690421
2010-2020,Primavera,SHAC_217,5414007,EL ASIENTO,6.786249955416668,1,0,4,10,0.4,-70.73211114,-32.73550971
2010-2020,Primavera,SHAC_217,5415008,PERFIL SAN FELIPE,1.3900001846666665,6.139278411865234e-4,1,11,10,1.1,-70.73392996,-32.73630529
2010-2020,Primavera,SHAC_218,5420009,FUNDO SAN ROQUE,-0.030000005500000006,0.3502013683319092,0,11,10,1.1,-70.86215186,-32.79265447
2010-2020,Primavera,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.058750003562499986,0.367520809173584,0,7,10,0.7,-70.82913475,-32.77221762
2010-2020,Primavera,SHAC_219,5420007,HIJUELA PRINCIPAL,-1.01333355925,1,0,4,10,0.4,-70.80895258,-32.75661954
2010-2020,Primavera,SHAC_220,5423014,FUNDO FLORENCE,NA,1,0,1,10,0.1,-71.1212261,-32.83946724
2010-2020,Primavera,SHAC_220,5423015,RABUCO (1),0.49388892122222217,0.023542165756225586,1,11,10,1.1,-71.10740834,-32.8731217
2010-2020,Primavera,SHAC_220,5423016,PARCELA 5,-0.047083308374999945,1,0,4,10,0.4,-71.20547884,-32.79716832
2010-2020,Primavera,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.048888882055555576,0.1524062156677246,0,10,10,1,-71.14548902,-32.82405655
2010-2020,Primavera,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.08799999355000002,0.11947095394134521,0,11,10,1.1,-71.05552522,-32.81523187
2010-2020,Primavera,SHAC_220,5423019,POZO RABUCO (2),0.029259257851851867,0.4362748861312866,0,11,10,1.1,-71.11569622,-32.86077133
2010-2020,Primavera,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),-0.1775000095,1,0,3,10,0.3,-71.15491881,-32.81383945
2010-2020,Primavera,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.007500000249999972,0.8792572021484375,0,7,10,0.7,-71.08206483,-32.82806788
2010-2020,Primavera,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.10416667649999996,0.06170666217803955,0,11,10,1.1,-71.146715,-32.80664879
2010-2020,Primavera,SHAC_220,5424006,PUCALAN DE NOGALES,0.6206249967916666,1,0,5,10,0.5,-71.19913908,-32.71654211
2010-2020,Primavera,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.10850000390000006,0.5334165096282959,0,11,10,1.1,-71.19910174,-32.7167592
2010-2020,Primavera,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.15124997493750003,0.5334165096282959,0,11,10,1.1,-71.19693963,-32.69166388
2010-2020,Primavera,SHAC_220,5424010,FUNDO EL CARMEN,0.07499998799999996,6.767511367797852e-4,1,10,10,1,-71.17176756,-32.76189317
2010-2020,Primavera,SHAC_220,5424012,CONCHALI,0.08666670333333333,0.7071142196655273,0,6,10,0.6,-71.15662562,-32.79431312
2010-2020,Primavera,SHAC_220,5425006,PARCELA SAN ANTONIO,0.08428572749999999,0.031823158264160156,1,10,10,1,-71.20516138,-32.79858071
2010-2020,Primavera,SHAC_220,5427010,A.P. OLMUE,3.9116666325,1,0,4,10,0.4,-71.11547512,-32.82940126
2010-2020,Primavera,SHAC_221,5425004,CALLEJON ZARAVIA,-0.12531250656250037,0.602167546749115,0,9,10,0.9,-71.22723603,-32.81845292
2010-2020,Primavera,SHAC_221,5425005,CALLE SANTA MARIA,NA,1,0,1,10,0.1,-71.22882185,-32.83661357
2010-2020,Primavera,SHAC_221,5426005,FUNDO ESMERALDA (1),0.09571428814285717,0.08676815032958984,0,11,10,1.1,-71.25657172,-32.91750049
2010-2020,Primavera,SHAC_221,5426006,FUNDO ESMERALDA (2),0.1190000027,0.001845717430114746,1,11,10,1.1,-71.25652012,-32.91757356
2010-2020,Primavera,SHAC_221,5426007,FUNDO EL PROGRESO,0.252500057,6.139278411865234e-4,1,11,10,1.1,-71.22865304,-32.79736207
2010-2020,Primavera,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.11500000975000002,0.03182312473654747,1,10,10,1,-71.22861395,-32.79750705
2010-2020,Primavera,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.03937500712499997,1,0,5,10,0.5,-71.26840097,-32.93819802
2010-2020,Primavera,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.8100000025000003,1,0,2,10,0.2,-71.31049787,-32.90717275
2010-2020,Primavera,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,-0.1887500211875,1,0,5,10,0.5,-71.20391021,-32.8741272
2010-2020,Primavera,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.05928571733333332,0.17530807852745056,0,9,10,0.9,-71.2046332,-32.8463486
2010-2020,Primavera,SHAC_221,5426016,SAN ISIDRO PUENTE,0.046666637166666636,0.07633280754089355,0,9,10,0.9,-71.24692776,-32.90183931
2010-2020,Primavera,SHAC_221,5426020,LAS CRUZADAS,0.8514999455,0.01648867130279541,1,9,10,0.9,-71.29507,-32.93648442
2010-2020,Primavera,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.05500000724999998,0.10740470886230469,0,10,10,1,-71.22095055,-32.90606406
2010-2020,Primavera,SHAC_222,5427011,FUNDO EL ROCIO,0.6683332322916666,1,0,5,10,0.5,-71.24191508,-33.02675085
2010-2020,Primavera,SHAC_222,5427012,SAN CARLOS PELUMPEN,NA,1,0,1,10,0.1,-71.190709,-33.01443184
2010-2020,Primavera,SHAC_223,5422003,A.P. LLAY LLAY (1),0.06499999749999996,0.16112494468688965,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Primavera,SHAC_223,5422003,LLAY LLAY (1),0.06499999749999996,0.16112494468688965,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Primavera,SHAC_223,5422005,A.P. LLAY LLAY (2),NA,1,0,1,10,0.1,-70.95805645,-32.84472487
2010-2020,Primavera,SHAC_224,5414008,PERFIL PUTAENDO (1),1.790833155833333,0.22955620288848877,0,7,10,0.7,-70.75070774,-32.69113022
2010-2020,Primavera,SHAC_224,5414009,PERFIL PUTAENDO (2),3.333333015000001,1,0,4,10,0.4,-70.74932717,-32.69690364
