periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,años_totales,percent,lon,lat
2000-2022,Otoño,SHAC_221,5426006,FUNDO ESMERALDA (2),0.08166665649999998,5.9604644775390625e-07,1,22,23,0.9565217391304348,-71.2565201,-32.9175735
2000-2022,Invierno,SHAC_221,5426006,FUNDO ESMERALDA (2),0.014999995666666655,0.01620948314666748,1,22,23,0.9565217391304348,-71.2565201,-32.9175735
2000-2022,Primavera,SHAC_221,5426006,FUNDO ESMERALDA (2),0.04277777677777777,9.417533874511719e-6,1,22,23,0.9565217391304348,-71.2565201,-32.9175735
2000-2022,Verano,SHAC_221,5426007,FUNDO EL PROGRESO,0.0969999909,1.9752979278564453e-4,1,22,23,0.9565217391304348,-71.228653,-32.797362
2000-2022,Otoño,SHAC_221,5426007,FUNDO EL PROGRESO,0.10500000908333333,0.0015876293182373047,1,22,23,0.9565217391304348,-71.228653,-32.797362
2000-2022,Invierno,SHAC_221,5426007,FUNDO EL PROGRESO,0.11307693446153846,2.7370452880859375e-4,1,22,23,0.9565217391304348,-71.228653,-32.797362
2000-2022,Primavera,SHAC_221,5426007,FUNDO EL PROGRESO,0.11705882411764706,2.3365020751953125e-5,1,22,23,0.9565217391304348,-71.228653,-32.797362
2000-2022,Verano,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.05611111061111114,0.1837586760520935,0,21,23,0.9130434782608695,-71.2286139,-32.797507
2000-2022,Otoño,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.030227254818181892,0.6264962553977966,0,20,23,0.8695652173913043,-71.2286139,-32.797507
2000-2022,Invierno,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.013125017312499987,0.7048534154891968,0,18,23,0.782608695652174,-71.2286139,-32.797507
2000-2022,Primavera,SHAC_221,5426008,FUNDO SAN ANTONIO,0.0046153802628205644,0.871131420135498,0,20,23,0.8695652173913043,-71.2286139,-32.797507
2000-2022,Verano,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.053750000874999995,0.018395185470581055,1,14,23,0.6086956521739131,-71.2684009,-32.938198
2000-2022,Otoño,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.1188749946875,0.02166736125946045,1,16,23,0.6956521739130435,-71.2684009,-32.938198
2000-2022,Invierno,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.004010417140624995,0.7177062034606934,0,16,23,0.6956521739130435,-71.2684009,-32.938198
2000-2022,Primavera,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.003750000187499991,0.8430852293968201,0,15,23,0.6521739130434783,-71.2684009,-32.938198
2000-2022,Verano,SHAC_221,5426011,FUNDO ESMERALDA (3),0.06083332991666667,0.7554968595504761,0,11,23,0.4782608695652174,-71.3104978,-32.9071727
2000-2022,Otoño,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.03549999590000001,0.7544541954994202,0,9,23,0.391304347826087,-71.3104978,-32.9071727
2000-2022,Invierno,SHAC_221,5426011,FUNDO ESMERALDA (3),0.02166666583333336,1,0,7,23,0.30434782608695654,-71.3104978,-32.9071727
2000-2022,Primavera,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.027500011062499996,0.5915050506591797,0,10,23,0.43478260869565216,-71.3104978,-32.9071727
2000-2022,Verano,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.09833332891666663,0.007899641990661621,1,16,23,0.6956521739130435,-71.2039102,-32.8741271
2000-2022,Otoño,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.1402381091547619,0.004562258720397949,1,16,23,0.6956521739130435,-71.2039102,-32.8741271
2000-2022,Invierno,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.08974999487499999,0.009627342224121094,1,19,23,0.8260869565217391,-71.2039102,-32.8741271
2000-2022,Primavera,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.03222223127777779,0.02944815158843994,1,15,23,0.6521739130434783,-71.2039102,-32.8741271
2000-2022,Verano,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.03999999175000002,0.009897589683532715,1,18,23,0.782608695652174,-71.2046332,-32.8463486
2000-2022,Otoño,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.010662400963675208,0.1834472417831421,0,20,23,0.8695652173913043,-71.2046332,-32.8463486
2000-2022,Invierno,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.006969695757575761,0.7702877521514893,0,20,23,0.8695652173913043,-71.2046332,-32.8463486
2000-2022,Primavera,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.004687499281250007,0.8887056112289429,0,19,23,0.8260869565217391,-71.2046332,-32.8463486
2000-2022,Verano,SHAC_221,5426016,SAN ISIDRO PUENTE,0.05645833909374999,0.016793370246887207,1,17,23,0.7391304347826086,-71.2469277,-32.9018393
2000-2022,Otoño,SHAC_221,5426016,SAN ISIDRO PUENTE,0.11666666966666668,0.0011240243911743164,1,18,23,0.782608695652174,-71.2469277,-32.9018393
2000-2022,Invierno,SHAC_221,5426016,SAN ISIDRO PUENTE,0.041388882555555555,0.006387591361999512,1,18,23,0.782608695652174,-71.2469277,-32.9018393
2000-2022,Primavera,SHAC_221,5426016,SAN ISIDRO PUENTE,0.050416668249999984,5.288124084472656e-4,1,19,23,0.8260869565217391,-71.2469277,-32.9018393
2000-2022,Verano,SHAC_221,5426020,LAS CRUZADAS,0.54437498764375,3.4570693969726563e-06,1,20,23,0.8695652173913043,-71.2950699,-32.9364844
2000-2022,Otoño,SHAC_221,5426020,LAS CRUZADAS,0.8169771114934641,4.76837158203125e-7,1,21,23,0.9130434782608695,-71.2950699,-32.9364844
2000-2022,Invierno,SHAC_221,5426020,LAS CRUZADAS,0.23203125196875002,8.499622344970703e-5,1,20,23,0.8695652173913043,-71.2950699,-32.9364844
2000-2022,Primavera,SHAC_221,5426020,LAS CRUZADAS,0.3518750110833333,1.3589859008789063e-05,1,20,23,0.8695652173913043,-71.2950699,-32.9364844
2000-2022,Verano,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.038666677466666674,0.09644317626953125,0,21,23,0.9130434782608695,-71.2209505,-32.906064
2000-2022,Otoño,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.09000000359999999,0.004980206489562988,1,21,23,0.9130434782608695,-71.2209505,-32.906064
2000-2022,Invierno,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.026999998099999978,0.12753355503082275,0,22,23,0.9565217391304348,-71.2209505,-32.906064
2000-2022,Primavera,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.01999999861813187,0.05711805820465088,0,21,23,0.9130434782608695,-71.2209505,-32.906064
2000-2022,Verano,SHAC_222,5427011,FUNDO EL ROCIO,0.2850000859999997,0.07150542736053467,0,7,23,0.30434782608695654,-71.241915,-33.0267508
2000-2022,Otoño,SHAC_222,5427011,FUNDO EL ROCIO,0.05416669949999996,0.17530810832977295,0,9,23,0.391304347826087,-71.241915,-33.0267508
2000-2022,Invierno,SHAC_222,5427011,FUNDO EL ROCIO,0.2777777777777778,0.0626981258392334,0,14,23,0.6086956521739131,-71.241915,-33.0267508
2000-2022,Primavera,SHAC_222,5427011,FUNDO EL ROCIO,0.3416666985000001,0.15462970733642578,0,14,23,0.6086956521739131,-71.241915,-33.0267508
2000-2022,Verano,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.022499978749999983,1,0,6,23,0.2608695652173913,-71.190709,-33.0144318
2000-2022,Otoño,SHAC_222,5427012,SAN CARLOS PELUMPEN,0.050937516993750015,0.3480825424194336,0,9,23,0.391304347826087,-71.190709,-33.0144318
2000-2022,Invierno,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.04053573949107143,0.38647621870040894,0,8,23,0.34782608695652173,-71.190709,-33.0144318
2000-2022,Primavera,SHAC_222,5427012,SAN CARLOS PELUMPEN,0.009500002649999928,0.9169652462005615,0,9,23,0.391304347826087,-71.190709,-33.0144318
2000-2022,Verano,SHAC_223,5422003,A.P. LLAY LLAY (1),0.11785713692857144,0.0012791156768798828,1,15,23,0.6521739130434783,-70.9601793,-32.8436094
2000-2022,Otoño,SHAC_223,5422003,A.P. LLAY LLAY (1),0.10111110738888887,2.3615360260009766e-4,1,18,23,0.782608695652174,-70.9601793,-32.8436094
2000-2022,Invierno,SHAC_223,5422003,A.P. LLAY LLAY (1),0.08333332350000001,0.0012733936309814453,1,18,23,0.782608695652174,-70.9601793,-32.8436094
2000-2022,Primavera,SHAC_223,5422003,A.P. LLAY LLAY (1),0.05571427521428572,0.008014917373657227,1,18,23,0.782608695652174,-70.9601793,-32.8436094
2000-2022,Verano,SHAC_223,5422005,A.P. LLAY LLAY (2),0.0530769183076923,0.7071142196655273,0,6,23,0.2608695652173913,-70.9580564,-32.8447248
2000-2022,Otoño,SHAC_223,5422005,A.P. LLAY LLAY (2),0.09000000353846153,0.06028914451599121,0,6,23,0.2608695652173913,-70.9580564,-32.8447248
2000-2022,Invierno,SHAC_223,5422005,A.P. LLAY LLAY (2),0.065,1,0,5,23,0.21739130434782608,-70.9580564,-32.8447248
2000-2022,Primavera,SHAC_223,5422005,A.P. LLAY LLAY (2),0.1467948801698718,1,0,5,23,0.21739130434782608,-70.9580564,-32.8447248
2000-2022,Verano,SHAC_224,5414008,PERFIL PUTAENDO (1),1.4859610702884618,3.1876564025878906e-4,1,13,23,0.5652173913043478,-70.7507077,-32.6911302
2000-2022,Otoño,SHAC_224,5414008,PERFIL PUTAENDO (1),1.4065790678947367,2.0563602447509766e-4,1,18,23,0.782608695652174,-70.7507077,-32.6911302
2000-2022,Invierno,SHAC_224,5414008,PERFIL PUTAENDO (1),1.2520004260000008,0.0021535158157348633,1,15,23,0.6521739130434783,-70.7507077,-32.6911302
2000-2022,Primavera,SHAC_224,5414008,PERFIL PUTAENDO (1),1.6171430203571449,8.96453857421875e-5,1,16,23,0.6956521739130435,-70.7507077,-32.6911302
2000-2022,Verano,SHAC_224,5414009,PERFIL PUTAENDO (2),0.7988887366666665,0.37305307388305664,0,15,23,0.6521739130434783,-70.7493271,-32.6969036
2000-2022,Otoño,SHAC_224,5414009,PERFIL PUTAENDO (2),1.0699996941666672,0.037666916847229004,1,15,23,0.6521739130434783,-70.7493271,-32.6969036
2000-2022,Invierno,SHAC_224,5414009,PERFIL PUTAENDO (2),1.1831820946590912,0.032735586166381836,1,13,23,0.5652173913043478,-70.7493271,-32.6969036
2000-2022,Primavera,SHAC_224,5414009,PERFIL PUTAENDO (2),1.3825001724999986,0.018395185470581055,1,14,23,0.6086956521739131,-70.7493271,-32.6969036
2000-2010,Verano,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),-0.09499997891666664,0.5361867547035217,0,8,11,0.7272727272727273,-71.4098042,-32.9228445
2000-2010,Otoño,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.03187499943750002,0.5334165096282959,0,11,11,1,-71.4098042,-32.9228445
2000-2010,Invierno,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.03166666961111109,0.6021676063537598,0,9,11,0.8181818181818182,-71.4098042,-32.9228445
2000-2010,Primavera,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.009166662849999991,0.9169652462005615,0,9,11,0.8181818181818182,-71.4098042,-32.9228445
2000-2010,Verano,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.32499992850000003,1,0,3,11,0.2727272727272727,-71.4244657,-32.9257078
2000-2010,Otoño,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.5800000429999999,1,0,3,11,0.2727272727272727,-71.4244657,-32.9257078
2000-2010,Invierno,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.6449999215000002,1,0,2,11,0.18181818181818182,-71.4244657,-32.9257078
2000-2010,Primavera,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.9600002769999998,1,0,2,11,0.18181818181818182,-71.4244657,-32.9257078
2000-2010,Verano,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.1680000304,0.042960166931152344,1,11,11,1,-71.4389072,-32.931432
2000-2010,Otoño,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.3433333039999999,0.0010765790939331055,1,11,11,1,-71.4389072,-32.931432
2000-2010,Invierno,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.25750002275,0.015490889549255371,1,11,11,1,-71.4389072,-32.931432
2000-2010,Primavera,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.35111109416666664,0.0010765790939331055,1,11,11,1,-71.4389072,-32.931432
2000-2010,Verano,SHAC_216,5426019,LAJARILLAS,-0.11442857301428572,0.1178509071469307,0,9,11,0.8181818181818182,-71.4663006,-32.9236985
2000-2010,Otoño,SHAC_216,5426019,LAJARILLAS,0.017857142857142856,0.6404287815093994,0,11,11,1,-71.4663006,-32.9236985
2000-2010,Invierno,SHAC_216,5426019,LAJARILLAS,-0.01500004499999985,1,0,10,11,0.9090909090909091,-71.4663006,-32.9236985
2000-2010,Primavera,SHAC_216,5426019,LAJARILLAS,-0.023333325999999988,0.602167546749115,0,9,11,0.8181818181818182,-71.4663006,-32.9236985
2000-2010,Verano,SHAC_216,5426021,TABOLANGO (1),0.1544444296666667,0.02927255630493164,1,11,11,1,-71.3617647,-32.9272066
2000-2010,Otoño,SHAC_216,5426021,TABOLANGO (1),0.15600000620000004,0.00997006893157959,1,11,11,1,-71.3617647,-32.9272066
2000-2010,Invierno,SHAC_216,5426021,TABOLANGO (1),0.207142864,0.08676815032958984,0,11,11,1,-71.3617647,-32.9272066
2000-2010,Primavera,SHAC_216,5426021,TABOLANGO (1),0.19611112277777776,0.01951754093170166,1,11,11,1,-71.3617647,-32.9272066
2000-2010,Verano,SHAC_216,5426023,TABOLANGO (2),NA,1,0,1,11,0.09090909090909091,-71.3660587,-32.9310569
2000-2010,Invierno,SHAC_216,5426023,TABOLANGO (2),NA,1,0,1,11,0.09090909090909091,-71.3660587,-32.9310569
2000-2010,Verano,SHAC_216,5428005,CON CON,-0.3377777735555555,0.005069311708211899,1,11,11,1,-71.473986,-32.9259361
2000-2010,Otoño,SHAC_216,5428005,CON CON,-0.25285710600000005,0.008123425766825676,1,11,11,1,-71.473986,-32.9259361
2000-2010,Invierno,SHAC_216,5428005,CON CON,-0.2666666506666666,0.005371253937482834,1,10,11,0.9090909090909091,-71.473986,-32.9259361
2000-2010,Primavera,SHAC_216,5428005,CON CON,-0.2607142584285715,1.8638100300449878e-4,1,11,11,1,-71.473986,-32.9259361
2000-2010,Verano,SHAC_216,5428006,CON CON,-0.0012499988749999913,0.9284440279006958,0,10,11,0.9090909090909091,-71.472174,-32.9238349
2000-2010,Otoño,SHAC_216,5428006,CON CON,0.0522618965952381,0.4655122756958008,0,9,11,0.8181818181818182,-71.472174,-32.9238349
2000-2010,Invierno,SHAC_216,5428006,CON CON,0.02100000390000001,0.7876157760620117,0,10,11,0.9090909090909091,-71.472174,-32.9238349
2000-2010,Primavera,SHAC_216,5428006,CON CON,0.011666616,0.7205147743225098,0,10,11,0.9090909090909091,-71.472174,-32.9238349
2000-2010,Verano,SHAC_216,5428008,CON CON,-0.16999999683333344,0.10740465670824051,0,10,11,0.9090909090909091,-71.4908635,-32.9238604
2000-2010,Otoño,SHAC_216,5428008,CON CON,-0.31499998274999996,0.029272517189383507,1,11,11,1,-71.4908635,-32.9238604
2000-2010,Invierno,SHAC_216,5428008,CON CON,-0.23285715914285715,0.2104976773262024,0,10,11,0.9090909090909091,-71.4908635,-32.9238604
2000-2010,Primavera,SHAC_216,5428008,CON CON,-0.167500019,0.04296014830470085,1,11,11,1,-71.4908635,-32.9238604
2000-2010,Verano,SHAC_216,5428010,LAJARILLAS,0.13250005249999997,0.13285493850708008,0,6,11,0.5454545454545454,-71.4655059,-32.9254996
2000-2010,Otoño,SHAC_216,5428010,LAJARILLAS,0.05916667557142856,0.536186695098877,0,8,11,0.7272727272727273,-71.4655059,-32.9254996
2000-2010,Invierno,SHAC_216,5428010,LAJARILLAS,-0.43600001320000004,0.22955620288848877,0,7,11,0.6363636363636364,-71.4655059,-32.9254996
2000-2010,Primavera,SHAC_216,5428010,LAJARILLAS,0.03516667679999997,0.7105230093002319,0,8,11,0.7272727272727273,-71.4655059,-32.9254996
2000-2010,Verano,SHAC_217,5410011,FUNDO LAS PENAS,0.47875022875000006,1,0,3,11,0.2727272727272727,-70.6532793,-32.7970658
2000-2010,Otoño,SHAC_217,5410011,FUNDO LAS PENAS,-1.028889125555556,1,0,3,11,0.2727272727272727,-70.6532793,-32.7970658
2000-2010,Invierno,SHAC_217,5410011,FUNDO LAS PENAS,1.2533336197222233,1,0,5,11,0.45454545454545453,-70.6532793,-32.7970658
2000-2010,Primavera,SHAC_217,5410011,FUNDO LAS PENAS,2.324166934166667,1,0,3,11,0.2727272727272727,-70.6532793,-32.7970658
2000-2010,Verano,SHAC_217,5410014,MISION DE MARIA,-1.194999695,0.029272517189383507,1,11,11,1,-70.6808656,-32.8040671
2000-2010,Otoño,SHAC_217,5410014,MISION DE MARIA,-0.6024996441666666,0.37109333276748657,0,10,11,0.9090909090909091,-70.6808656,-32.8040671
2000-2010,Invierno,SHAC_217,5410014,MISION DE MARIA,-0.47999954000000145,0.7205147743225098,0,10,11,0.9090909090909091,-70.6808656,-32.8040671
2000-2010,Primavera,SHAC_217,5410014,MISION DE MARIA,-0.14249992250000076,0.4362748861312866,0,11,11,1,-70.6808656,-32.8040671
2000-2010,Verano,SHAC_217,5410015,FUNDO LAS VIÑAS,-0.8685711457142854,0.03182312473654747,1,10,11,0.9090909090909091,-70.6726185,-32.7936613
2000-2010,Otoño,SHAC_217,5410015,FUNDO LAS VIÑAS,-0.4799995410000008,0.1524062603712082,0,10,11,0.9090909090909091,-70.6726185,-32.7936613
2000-2010,Invierno,SHAC_217,5410015,FUNDO LAS VIÑAS,0.04000091999999711,1,0,11,11,1,-70.6726185,-32.7936613
2000-2010,Primavera,SHAC_217,5410015,FUNDO LAS VIÑAS,-0.11142812428571501,0.6404287815093994,0,11,11,1,-70.6726185,-32.7936613
2000-2010,Verano,SHAC_217,5410017,FUNDO LAS MERCEDES,-0.8974990849999998,0.7071142196655273,0,6,11,0.5454545454545454,-70.6429418,-32.846347
2000-2010,Otoño,SHAC_217,5410017,FUNDO LAS MERCEDES,-0.7059989934999997,0.10776229202747345,0,8,11,0.7272727272727273,-70.6429418,-32.846347
2000-2010,Invierno,SHAC_217,5410017,FUNDO LAS MERCEDES,0.035000801666666824,1,0,6,11,0.5454545454545454,-70.6429418,-32.846347
2000-2010,Primavera,SHAC_217,5410017,FUNDO LAS MERCEDES,-0.6599998450000015,1,0,7,11,0.6363636363636364,-70.6429418,-32.846347
2000-2010,Verano,SHAC_217,5410018,FUNDO LA QUIMERA,-0.6325001712500002,0.16112497448921204,0,11,11,1,-70.6808776,-32.8041391
2000-2010,Otoño,SHAC_217,5410018,FUNDO LA QUIMERA,0.5967857721428567,0.2514522075653076,0,9,11,0.8181818181818182,-70.6808776,-32.8041391
2000-2010,Invierno,SHAC_217,5410018,FUNDO LA QUIMERA,-0,1,0,10,11,0.9090909090909091,-70.6808776,-32.8041391
2000-2010,Primavera,SHAC_217,5410018,FUNDO LA QUIMERA,-0.21099967999999905,0.6404287815093994,0,11,11,1,-70.6808776,-32.8041391
2000-2010,Verano,SHAC_217,5410019,FUNDO LOS PINOS,-0.00214270920634934,1,0,9,11,0.8181818181818182,-70.6640909,-32.7807063
2000-2010,Otoño,SHAC_217,5410019,FUNDO LOS PINOS,-0.050000053571428636,0.8762696385383606,0,11,11,1,-70.6640909,-32.7807063
2000-2010,Invierno,SHAC_217,5410019,FUNDO LOS PINOS,-0.13285718714285671,0.5334165096282959,0,11,11,1,-70.6640909,-32.7807063
2000-2010,Primavera,SHAC_217,5410019,FUNDO LOS PINOS,-0.29091711025000144,0.602167546749115,0,9,11,0.8181818181818182,-70.6640909,-32.7807063
2000-2010,Verano,SHAC_217,5410020,FUNDO LOS CASTAÑOS,0.38250017000000014,0.6021676063537598,0,9,11,0.8181818181818182,-70.6955378,-32.7623636
2000-2010,Otoño,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.6199998849999986,0.8580276370048523,0,10,11,0.9090909090909091,-70.6955378,-32.7623636
2000-2010,Invierno,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.11999956666666733,0.7205147743225098,0,10,11,0.9090909090909091,-70.6955378,-32.7623636
2000-2010,Primavera,SHAC_217,5410020,FUNDO LOS CASTAÑOS,-0.09000015000000161,1,0,11,11,1,-70.6955378,-32.7623636
2000-2010,Verano,SHAC_217,5410021,FUNDO LOS MAITENES,-0.5583330783333338,0.47427433729171753,0,10,11,0.9090909090909091,-70.6775462,-32.8399623
2000-2010,Otoño,SHAC_217,5410021,FUNDO LOS MAITENES,-0.2224998475000035,0.6404287815093994,0,11,11,1,-70.6775462,-32.8399623
2000-2010,Invierno,SHAC_217,5410021,FUNDO LOS MAITENES,-0.07444424000000065,1,0,11,11,1,-70.6775462,-32.8399623
2000-2010,Primavera,SHAC_217,5410021,FUNDO LOS MAITENES,0.20000012500000253,0.4362748861312866,0,11,11,1,-70.6775462,-32.8399623
2000-2010,Verano,SHAC_217,5414007,EL ASIENTO,-0.050000190000000444,1,0,7,11,0.6363636363636364,-70.7321111,-32.7355097
2000-2010,Otoño,SHAC_217,5414007,EL ASIENTO,-0.3125,0.5334165096282959,0,11,11,1,-70.7321111,-32.7355097
2000-2010,Invierno,SHAC_217,5414007,EL ASIENTO,0.02281208864583295,0.9169652462005615,0,9,11,0.8181818181818182,-70.7321111,-32.7355097
2000-2010,Primavera,SHAC_217,5414007,EL ASIENTO,-0.062500000833334,0.8762696385383606,0,11,11,1,-70.7321111,-32.7355097
2000-2010,Verano,SHAC_217,5415008,PERFIL SAN FELIPE,-0.01642857285714288,0.47427433729171753,0,10,11,0.9090909090909091,-70.7339299,-32.7363052
2000-2010,Otoño,SHAC_217,5415008,PERFIL SAN FELIPE,-0.038750012749999896,0.5334165096282959,0,11,11,1,-70.7339299,-32.7363052
2000-2010,Invierno,SHAC_217,5415008,PERFIL SAN FELIPE,0.03666660516666701,0.7554968595504761,0,11,11,1,-70.7339299,-32.7363052
2000-2010,Primavera,SHAC_217,5415008,PERFIL SAN FELIPE,0.02041663712499986,1,0,10,11,0.9090909090909091,-70.7339299,-32.7363052
2000-2010,Verano,SHAC_218,5420009,FUNDO SAN ROQUE,-0.014583349291666658,1,0,8,11,0.7272727272727273,-70.8621518,-32.7926544
2000-2010,Otoño,SHAC_218,5420009,FUNDO SAN ROQUE,-8.333326666667418e-4,1,0,11,11,1,-70.8621518,-32.7926544
2000-2010,Invierno,SHAC_218,5420009,FUNDO SAN ROQUE,0.026666681000000025,0.48219168186187744,0,11,11,1,-70.8621518,-32.7926544
2000-2010,Primavera,SHAC_218,5420009,FUNDO SAN ROQUE,0.03916668899999998,0.5334165096282959,0,11,11,1,-70.8621518,-32.7926544
2000-2010,Verano,SHAC_218,5423024,ASENTAMIENTO ROMERAL,NA,1,0,1,11,0.09090909090909091,-71.0254715,-32.8288434
2000-2010,Invierno,SHAC_218,5423024,ASENTAMIENTO ROMERAL,NA,1,0,1,11,0.09090909090909091,-71.0254715,-32.8288434
2000-2010,Verano,SHAC_219,5420006,FUNDO SANTA ADRIANA,8.333326666667418e-4,1,0,9,11,0.8181818181818182,-70.8291347,-32.7722176
2000-2010,Otoño,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.02000021899999993,0.6404287815093994,0,11,11,1,-70.8291347,-32.7722176
2000-2010,Invierno,SHAC_219,5420006,FUNDO SANTA ADRIANA,-0.004375010750000019,1,0,10,11,0.9090909090909091,-70.8291347,-32.7722176
2000-2010,Primavera,SHAC_219,5420006,FUNDO SANTA ADRIANA,-0.007500012666666667,0.39036494493484497,0,11,11,1,-70.8291347,-32.7722176
2000-2010,Verano,SHAC_219,5420007,HIJUELA PRINCIPAL,-0.10714285714285714,0.5480055809020996,0,7,11,0.6363636363636364,-70.8089525,-32.7566195
2000-2010,Otoño,SHAC_219,5420007,HIJUELA PRINCIPAL,-0.21160716782142852,0.7105230093002319,0,8,11,0.7272727272727273,-70.8089525,-32.7566195
2000-2010,Invierno,SHAC_219,5420007,HIJUELA PRINCIPAL,0.1565000058,0.3864762783050537,0,8,11,0.7272727272727273,-70.8089525,-32.7566195
2000-2010,Primavera,SHAC_219,5420007,HIJUELA PRINCIPAL,-0.12166665004166663,0.9169652462005615,0,9,11,0.8181818181818182,-70.8089525,-32.7566195
2000-2010,Verano,SHAC_220,5423014,FUNDO FLORENCE,-0.3908332586666666,1,0,4,11,0.36363636363636365,-71.1212261,-32.8394672
2000-2010,Otoño,SHAC_220,5423014,FUNDO FLORENCE,-0.07000005250000019,0.5915050506591797,0,10,11,0.9090909090909091,-71.1212261,-32.8394672
2000-2010,Invierno,SHAC_220,5423014,FUNDO FLORENCE,-0.04999995199999985,0.0602891780436039,0,6,11,0.5454545454545454,-71.1212261,-32.8394672
2000-2010,Primavera,SHAC_220,5423014,FUNDO FLORENCE,-0.0025000174999999882,1,0,7,11,0.6363636363636364,-71.1212261,-32.8394672
2000-2010,Verano,SHAC_220,5423015,RABUCO (1),-0.18333339666666681,6.139056058600545e-4,1,11,11,1,-71.1074083,-32.8731216
2000-2010,Otoño,SHAC_220,5423015,RABUCO (1),-0.1999999795,3.4215717460028827e-4,1,11,11,1,-71.1074083,-32.8731216
2000-2010,Invierno,SHAC_220,5423015,RABUCO (1),-0.1875,0.0010766333434730768,1,11,11,1,-71.1074083,-32.8731216
2000-2010,Primavera,SHAC_220,5423015,RABUCO (1),-0.1968750358125,0.01273136306554079,1,11,11,1,-71.1074083,-32.8731216
2000-2010,Verano,SHAC_220,5423016,PARCELA 5,-0.01714285785714286,0.37109333276748657,0,10,11,0.9090909090909091,-71.2054788,-32.7971683
2000-2010,Otoño,SHAC_220,5423016,PARCELA 5,-0.011999997499999993,1,0,11,11,1,-71.2054788,-32.7971683
2000-2010,Invierno,SHAC_220,5423016,PARCELA 5,-0.0011111111111111122,1,0,11,11,1,-71.2054788,-32.7971683
2000-2010,Primavera,SHAC_220,5423016,PARCELA 5,-0.018571426857142855,0.5846479535102844,0,11,11,1,-71.2054788,-32.7971683
2000-2010,Verano,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.03333334133333329,0.5334165096282959,0,11,11,1,-71.145489,-32.8240565
2000-2010,Otoño,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.01624999937499999,0.6404287815093994,0,11,11,1,-71.145489,-32.8240565
2000-2010,Invierno,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.016000008600000015,0.2757578492164612,0,11,11,1,-71.145489,-32.8240565
2000-2010,Primavera,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.038571434357142866,0.3502013683319092,0,11,11,1,-71.145489,-32.8240565
2000-2010,Verano,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.025999998999999985,0.01951754093170166,1,11,11,1,-71.0555252,-32.8152318
2000-2010,Otoño,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.024000001000000014,0.3502013683319092,0,11,11,1,-71.0555252,-32.8152318
2000-2010,Invierno,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.0168750100625,0.3502013683319092,0,11,11,1,-71.0555252,-32.8152318
2000-2010,Primavera,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,-1.983333334602359e-8,0.9276641011238098,0,10,11,0.9090909090909091,-71.0555252,-32.8152318
